Accession,GenBank_RefSeq,Assembly,SRA_Accession,BioSample,BioProject,Organism_Name,Species,Genus,Family,Genotype,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Submitters,Organization,Org_location,Publications,Collection_Date,Release_Date,Molecule_type
MZ089551.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu58/2017,,"Hantaan orthohantavirus strain GAHu58/2017 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2017-12-01,2022-09-14,ssRNA(-)
MZ089552.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,FXHu02/2018,,"Hantaan orthohantavirus strain FXHu02/2018 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2018-12-24,2022-09-14,ssRNA(-)
MZ089553.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu01/2019,,"Hantaan orthohantavirus strain GAHu01/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2018-12-22,2022-09-14,ssRNA(-)
MZ089554.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,YFHu03/2019,,"Hantaan orthohantavirus strain YFHu03/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-12-21,2022-09-14,ssRNA(-)
MZ089555.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,YFHu04/2019,,"Hantaan orthohantavirus strain YFHu04/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-12-24,2022-09-14,ssRNA(-)
MZ089556.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,YFHu05/2019,,"Hantaan orthohantavirus strain YFHu05/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-12-21,2022-09-14,ssRNA(-)
MZ089557.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu14/2019,,"Hantaan orthohantavirus strain GAHu14/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-01-16,2022-09-14,ssRNA(-)
MZ089558.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu16/2019,,"Hantaan orthohantavirus strain GAHu16/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-01-17,2022-09-14,ssRNA(-)
MZ089559.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu23/2019,,"Hantaan orthohantavirus strain GAHu23/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-02-03,2022-09-14,ssRNA(-)
MZ089560.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu24/2019,,"Hantaan orthohantavirus strain GAHu24/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-02-06,2022-09-14,ssRNA(-)
MZ089561.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu27/2019,,"Hantaan orthohantavirus strain GAHu27/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-02-22,2022-09-14,ssRNA(-)
MZ089562.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu33/2019,,"Hantaan orthohantavirus strain GAHu33/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-04-01,2022-09-14,ssRNA(-)
MZ089563.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu35/2019,,"Hantaan orthohantavirus strain GAHu35/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-04-11,2022-09-14,ssRNA(-)
MZ089564.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu36/2019,,"Hantaan orthohantavirus strain GAHu36/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-04-18,2022-09-14,ssRNA(-)
MZ089565.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu40/2019,,"Hantaan orthohantavirus strain GAHu40/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-05-01,2022-09-14,ssRNA(-)
MZ089566.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu44/2019,,"Hantaan orthohantavirus strain GAHu44/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-05-21,2022-09-14,ssRNA(-)
MZ089567.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu46/2019,,"Hantaan orthohantavirus strain GAHu46/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-06-02,2022-09-14,ssRNA(-)
MZ089568.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu53/2019,,"Hantaan orthohantavirus strain GAHu53/2019 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2019-08-01,2022-09-14,ssRNA(-)
MZ089569.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu01/2020,,"Hantaan orthohantavirus strain GAHu01/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-05-17,2022-09-14,ssRNA(-)
MZ089570.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu02/2020,,"Hantaan orthohantavirus strain GAHu02/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-05-16,2022-09-14,ssRNA(-)
MZ089571.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu04/2020,,"Hantaan orthohantavirus strain GAHu04/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-05-22,2022-09-14,ssRNA(-)
MZ089572.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu11/2020,,"Hantaan orthohantavirus strain GAHu11/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-06-04,2022-09-14,ssRNA(-)
MZ089573.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu40/2020,,"Hantaan orthohantavirus strain GAHu40/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-10-01,2022-09-14,ssRNA(-)
MZ089574.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu41/2020,,"Hantaan orthohantavirus strain GAHu41/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-10-08,2022-09-14,ssRNA(-)
MZ089575.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu47/2020,,"Hantaan orthohantavirus strain GAHu47/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-11-04,2022-09-14,ssRNA(-)
MZ089576.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu49/2020,,"Hantaan orthohantavirus strain GAHu49/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-11-12,2022-09-14,ssRNA(-)
MZ089577.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu50/2020,,"Hantaan orthohantavirus strain GAHu50/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-11-15,2022-09-14,ssRNA(-)
MZ089578.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu52/2020,,"Hantaan orthohantavirus strain GAHu52/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-11-16,2022-09-14,ssRNA(-)
MZ089579.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu59/2020,,"Hantaan orthohantavirus strain GAHu59/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-11-24,2022-09-14,ssRNA(-)
MZ089580.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu64/2020,,"Hantaan orthohantavirus strain GAHu64/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-12-07,2022-09-14,ssRNA(-)
MZ089581.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu69/2020,,"Hantaan orthohantavirus strain GAHu69/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-12-14,2022-09-14,ssRNA(-)
MZ089582.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu72/2020,,"Hantaan orthohantavirus strain GAHu72/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-12-20,2022-09-14,ssRNA(-)
MZ089583.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu73/2020,,"Hantaan orthohantavirus strain GAHu73/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-12-17,2022-09-14,ssRNA(-)
MZ089584.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu75/2020,,"Hantaan orthohantavirus strain GAHu75/2020 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2020-12-27,2022-09-14,ssRNA(-)
MZ089585.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu80/2021,,"Hantaan orthohantavirus strain GAHu80/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-01-11,2022-09-14,ssRNA(-)
MZ089586.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu85/2021,,"Hantaan orthohantavirus strain GAHu85/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-01-25,2022-09-14,ssRNA(-)
MZ089587.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu87/2021,,"Hantaan orthohantavirus strain GAHu87/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-02-02,2022-09-14,ssRNA(-)
MZ089588.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu90/2021,,"Hantaan orthohantavirus strain GAHu90/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-02-15,2022-09-14,ssRNA(-)
MZ089589.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu91/2021,,"Hantaan orthohantavirus strain GAHu91/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-02-16,2022-09-14,ssRNA(-)
MZ089590.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu93/2021,,"Hantaan orthohantavirus strain GAHu93/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-03-10,2022-09-14,ssRNA(-)
MZ089591.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu97/2021,,"Hantaan orthohantavirus strain GAHu97/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-04-03,2022-09-14,ssRNA(-)
MZ089592.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAHu98/2021,,"Hantaan orthohantavirus strain GAHu98/2021 glycoprotein (M) gene, partial cds",352,partial,China,China,,Homo sapiens,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2021-04-07,2022-09-14,ssRNA(-)
MZ089593.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,AYW92/2017,,"Hantaan orthohantavirus strain AYW92/2017 glycoprotein (M) gene, partial cds",352,partial,China,China,,Apodemus agrarius,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2017-10-18,2022-09-14,ssRNA(-)
MZ089594.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,GAW48/2017,,"Hantaan orthohantavirus strain GAW48/2017 glycoprotein (M) gene, partial cds",352,partial,China,China,,Apodemus agrarius,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2017-04-16,2022-09-14,ssRNA(-)
MZ089595.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,AYW14/2018,,"Hantaan orthohantavirus strain AYW14/2018 glycoprotein (M) gene, partial cds",352,partial,China,China,,Apodemus agrarius,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2018-05-14,2022-09-14,ssRNA(-)
MZ089596.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,AYW16/2018,,"Hantaan orthohantavirus strain AYW16/2018 glycoprotein (M) gene, partial cds",352,partial,China,China,,Apodemus agrarius,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2010-05-14,2022-09-14,ssRNA(-)
MZ089597.1,GenBank,,,,,Orthohantavirus hantanense,Orthohantavirus hantanense,Orthohantavirus,Hantaviridae,,AYW77/2018,,"Hantaan orthohantavirus strain AYW77/2018 glycoprotein (M) gene, partial cds",352,partial,China,China,,Apodemus agrarius,,"Liu,S., Gong,T., Xiong,Y., Li,J., Xiao,F., Shi,Y., Xu,G., Wang,Q.","Jiangxi Provincial Center for Disease Control and Prevention, Disease Detection",China,,2018-10-11,2022-09-14,ssRNA(-)
